E+Version,Climate,System,Parametric,Heating [kBtu],Cooling [kBtu],Fan [kBtu],Heat [kWh],Cool [kWh],Fan [kWh],U,SHGC,Run
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00021Table.csv,76394.77,4023.6,3081.39,22383.67,1178.9,902.84727,0.7,0.4,21
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00022Table.csv,72333.83,5148.9,3667.62,21193.81,1508.6,1074.61266,0.7,0.55,22
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00023Table.csv,68895.84,6371.42,4274.36,20186.48,1866.8,1252.38748,0.7,0.7,23
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00024Table.csv,66037.33,7633.45,4882.97,19348.94,2236.6,1430.71021,0.7,0.85,24
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00025Table.csv,96019.02,1934.14,2630.16,28133.57,566.7,770.63688,0.9,0.1,25
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00026Table.csv,89823.58,2927.17,2763.73,26318.31,857.7,809.77289,0.9,0.25,26
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00027Table.csv,84701.25,4007.91,3263.1,24817.47,1174.3,956.0883,0.9,0.4,27
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00028Table.csv,80526.81,5110.47,3860.96,23594.36,1497.4,1131.26128,0.9,0.55,28
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00029Table.csv,77021.06,6276.38,4457.73,22567.17,1839,1306.11489,0.9,0.7,29
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00030Table.csv,74179.51,7456.97,5041.79,21734.6,2184.9,1477.24447,0.9,0.85,30
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00031Table.csv,101256.32,1910.79,2753.3,29668.1,559.9,806.7169,1.1,0.1,31
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00032Table.csv,94875.44,2908.6,2882.29,27798.5,852.2,844.51097,1.1,0.25,32
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00033Table.csv,89708.47,3972.97,3355.15,26284.58,1164.1,983.05895,1.1,0.4,33
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00034Table.csv,85495.26,5042.74,3946.98,25050.11,1477.5,1156.46514,1.1,0.55,34
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00035Table.csv,81978.13,6158.74,4526.01,24019.59,1804.5,1326.12093,1.1,0.7,35
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00036Table.csv,79131.77,7284.01,5091.24,23185.61,2134.2,1491.73332,1.1,0.85,36
9.5,7,Elec,DLH+elecres+slab+1990_para00001Table.csv,158288.68,1695.15,5283.87,46378.58,496.7,1548.17391,0.1,0.1,1
9.5,7,Elec,DLH+elecres+slab+1990_para00002Table.csv,153090.15,2474.79,5343.39,44855.41,725.1,1565.61327,0.1,0.25,2
9.5,7,Elec,DLH+elecres+slab+1990_para00003Table.csv,148548,3321.8,5451.81,43524.56,973.3,1597.38033,0.1,0.4,3
9.5,7,Elec,DLH+elecres+slab+1990_para00004Table.csv,144359.38,4286.71,5617.86,42297.3,1256,1646.03298,0.1,0.55,4
9.5,7,Elec,DLH+elecres+slab+1990_para00005Table.csv,140607.57,5296.31,5820.46,41198.02,1551.8,1705.39478,0.1,0.7,5
9.5,7,Elec,DLH+elecres+slab+1990_para00006Table.csv,137034.39,6355.48,6198.82,40151.08,1862.2,1816.25426,0.1,0.85,6
9.5,7,Elec,DLH+elecres+slab+1990_para00007Table.csv,172182.57,1584.91,5706.22,50449.49,464.4,1671.92246,0.3,0.1,7
9.5,7,Elec,DLH+elecres+slab+1990_para00008Table.csv,166791.97,2336.53,5749.9,48870.05,684.6,1684.7207,0.3,0.25,8
9.5,7,Elec,DLH+elecres+slab+1990_para00009Table.csv,162166.84,3136.07,5841.63,47514.88,918.9,1711.59759,0.3,0.4,9
9.5,7,Elec,DLH+elecres+slab+1990_para00010Table.csv,157964.65,4018.25,5979.7,46283.64,1177.3,1752.0521,0.3,0.55,10
9.5,7,Elec,DLH+elecres+slab+1990_para00011Table.csv,154110.49,4970.16,6158.14,45154.37,1456.3,1804.33502,0.3,0.7,11
9.5,7,Elec,DLH+elecres+slab+1990_para00012Table.csv,150582.86,5957.37,6365.5,44120.78,1745.5,1865.0915,0.3,0.85,12
9.5,7,Elec,DLH+elecres+slab+1990_para00013Table.csv,184257.44,1505.12,6079.3,53987.43,441,1781.2349,0.5,0.1,13
9.5,7,Elec,DLH+elecres+slab+1990_para00014Table.csv,178769.55,2218.84,6108.18,52379.48,650.1,1789.69674,0.5,0.25,14
9.5,7,Elec,DLH+elecres+slab+1990_para00015Table.csv,174099.95,2979.99,6185.79,51011.29,873.1,1812.43647,0.5,0.4,15
9.5,7,Elec,DLH+elecres+slab+1990_para00016Table.csv,169814.74,3820.24,6306.79,49755.72,1119.3,1847.88947,0.5,0.55,16
9.5,7,Elec,DLH+elecres+slab+1990_para00017Table.csv,165903.49,4722.06,6465.72,48609.72,1383.6,1894.45596,0.5,0.7,17
9.5,7,Elec,DLH+elecres+slab+1990_para00018Table.csv,162313.76,5669.07,6656.01,47557.93,1661,1950.21093,0.5,0.85,18
9.5,7,Elec,DLH+elecres+slab+1990_para00019Table.csv,194666.17,1467.3,6409.1,57037.19,429.9,1877.8663,0.7,0.1,19
9.5,7,Elec,DLH+elecres+slab+1990_para00020Table.csv,188776.31,2203.86,6431.17,55311.46,645.7,1884.33281,0.7,0.25,20
9.5,7,Elec,DLH+elecres+slab+1990_para00021Table.csv,183874.9,2983.59,6506.57,53875.35,874.2,1906.42501,0.7,0.4,21
9.5,7,Elec,DLH+elecres+slab+1990_para00022Table.csv,179629.03,3798.83,6620.44,52631.31,1113.1,1939.78892,0.7,0.55,22
9.5,7,Elec,DLH+elecres+slab+1990_para00023Table.csv,175755.92,4681.35,6773.58,51496.48,1371.6,1984.65894,0.7,0.7,23
9.5,7,Elec,DLH+elecres+slab+1990_para00024Table.csv,172272.35,5584.72,6951.92,50475.8,1636.3,2036.91256,0.7,0.85,24
9.5,7,Elec,DLH+elecres+slab+1990_para00025Table.csv,203937.36,1430.69,6703.12,59753.65,419.2,1964.01416,0.9,0.1,25
9.5,7,Elec,DLH+elecres+slab+1990_para00026Table.csv,197664.43,2193.83,6719.26,57915.68,642.8,1968.74318,0.9,0.25,26
9.5,7,Elec,DLH+elecres+slab+1990_para00027Table.csv,192545.3,2994.98,6793.86,56415.77,877.5,1990.60098,0.9,0.4,27
9.5,7,Elec,DLH+elecres+slab+1990_para00028Table.csv,188292.97,3801.16,6904.34,55169.84,1113.7,2022.97162,0.9,0.55,28
9.5,7,Elec,DLH+elecres+slab+1990_para00029Table.csv,184470.88,4657.39,7050.19,54049.97,1364.6,2065.70567,0.9,0.7,29
9.5,7,Elec,DLH+elecres+slab+1990_para00030Table.csv,181144.5,5522.99,7220.32,53075.34,1618.2,2115.55376,0.9,0.85,30
9.5,7,Elec,DLH+elecres+slab+1990_para00031Table.csv,209306.35,1420.17,6874.51,61326.76,416.1,2014.23143,1.1,0.1,31
9.5,7,Elec,DLH+elecres+slab+1990_para00032Table.csv,202901.99,2182.59,6888.26,59450.28,639.5,2018.26018,1.1,0.25,32
9.5,7,Elec,DLH+elecres+slab+1990_para00033Table.csv,197755.45,2977.43,6960.01,57942.35,872.4,2039.28293,1.1,0.4,33
9.5,7,Elec,DLH+elecres+slab+1990_para00034Table.csv,193522.63,3764.99,7065.25,56702.13,1103.1,2070.11825,1.1,0.55,34
9.5,7,Elec,DLH+elecres+slab+1990_para00035Table.csv,189760.02,4591.05,7203.08,55599.69,1345.2,2110.50244,1.1,0.7,35
9.5,7,Elec,DLH+elecres+slab+1990_para00036Table.csv,186505.72,5425.7,7364.95,54646.18,1589.7,2157.93035,1.1,0.85,36
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00001Table.csv,111143.07,1156.53,3606.15,32564.92,338.9,1056.60195,0.1,0.1,1
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00002Table.csv,105799.44,1954.23,3663.52,30999.24,572.6,1073.41136,0.1,0.25,2
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00003Table.csv,101240.45,2855.03,3783.95,29663.45,836.5,1108.69735,0.1,0.4,3
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00004Table.csv,97132.8,3891.98,3976.05,28459.91,1140.4,1164.98265,0.1,0.55,4
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00005Table.csv,93379.73,5020.68,4400.94,27360.26,1471.1,1289.47542,0.1,0.7,5
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00006Table.csv,89758.99,6245.46,5110.96,26299.38,1829.9,1497.51128,0.1,0.85,6
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00007Table.csv,125418.37,1036.55,4034.82,36747.58,303.7,1182.20226,0.3,0.1,7
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00008Table.csv,119808.15,1785.69,4067.35,35103.79,523.2,1191.73355,0.3,0.25,8
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00009Table.csv,115103.3,2626.71,4163.28,33725.27,769.6,1219.84104,0.3,0.4,9
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00010Table.csv,110908.81,3553.86,4317.75,32496.28,1041.3,1265.10075,0.3,0.55,10
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00011Table.csv,107153.6,4579.28,4526.7,31396,1341.7,1326.3231,0.3,0.7,11
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00012Table.csv,103428.81,5713.26,5136.25,30304.64,1674,1504.92125,0.3,0.85,12
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00013Table.csv,137867.11,959.83,4416.36,40395.06,281.2,1293.99348,0.5,0.1,13
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00014Table.csv,132112.51,1657.51,4426.91,38708.97,485.7,1297.08463,0.5,0.25,14
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00015Table.csv,127314.42,2442.79,4505.69,37303.13,715.7,1320.16717,0.5,0.4,15
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00016Table.csv,122991.75,3317.18,4637.48,36036.58,971.9,1358.78164,0.5,0.55,16
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00017Table.csv,119116.76,4282.17,4817.87,34901.21,1254.7,1411.63591,0.5,0.7,17
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00018Table.csv,115510.73,5315.32,5165.59,33844.64,1557.4,1513.51787,0.5,0.85,18
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00019Table.csv,148608.49,925.87,4755.77,43542.29,271.3,1393.44061,0.7,0.1,19
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00020Table.csv,142422.97,1636.25,4756.21,41729.93,479.4,1393.56953,0.7,0.25,20
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00021Table.csv,137374.95,2430.81,4829.45,40250.86,712.2,1415.02885,0.7,0.4,21
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00022Table.csv,133069.52,3273.96,4951.21,38989.37,959.3,1450.70453,0.7,0.55,22
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00023Table.csv,129190.07,4213.24,5124.68,37852.69,1234.5,1501.53124,0.7,0.7,23
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00024Table.csv,125763.64,5177.93,5328.74,36848.75,1517.1,1561.32082,0.7,0.85,24
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00025Table.csv,158184.02,897.6,5059.36,46347.92,263,1482.39248,0.9,0.1,25
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00026Table.csv,151592.39,1623.7,5051.17,44416.57,475.7,1479.99281,0.9,0.25,26
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00027Table.csv,146311,2432.47,5120.83,42869.12,712.7,1500.40319,0.9,0.4,27
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00028Table.csv,141984.12,3263.62,5237.57,41601.35,956.2,1534.60801,0.9,0.55,28
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00029Table.csv,138124.52,4172.24,5400.99,40470.48,1222.5,1582.49007,0.9,0.7,29
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00030Table.csv,134811.3,5093.74,5593.11,39499.71,1492.5,1638.78123,0.9,0.85,30
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00031Table.csv,163727.67,888.29,5237.03,47972.21,260.3,1534.44979,1.1,0.1,31
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00032Table.csv,156992.61,1612.73,5224.65,45998.83,472.5,1530.82245,1.1,0.25,32
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00033Table.csv,151674.29,2411.93,5290.24,44440.57,706.7,1550.04032,1.1,0.4,33
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00034Table.csv,147355.66,3223.53,5398.93,43175.21,944.5,1581.88649,1.1,0.55,34
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00035Table.csv,143543.24,4096.49,5551.69,42058.17,1200.3,1626.64517,1.1,0.7,35
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00036Table.csv,140281.07,4980.86,5732.05,41102.35,1459.4,1679.49065,1.1,0.85,36
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00001Table.csv,62301.16,1097.52,2020.88,18254.24,321.6,592.11784,0.1,0.1,1
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00002Table.csv,57492.24,1957.61,2131.66,16845.23,573.6,624.57638,0.1,0.25,2
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00003Table.csv,53463.32,3000.16,2514.41,15664.75,879,736.72213,0.1,0.4,3
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00004Table.csv,49768.81,4255.78,3179.31,14582.26,1246.9,931.53783,0.1,0.55,4
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00005Table.csv,46718.46,5585.38,3857.92,13688.51,1636.5,1130.37056,0.1,0.7,5
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00006Table.csv,44186.4,6985.81,4553.87,12946.62,2046.8,1334.28391,0.1,0.85,6
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00007Table.csv,76350.26,927.78,2417,22370.63,271.8,708.181,0.3,0.1,7
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00008Table.csv,71117.21,1727.66,2492.99,20837.34,506.2,730.44607,0.3,0.25,8
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00009Table.csv,66949.85,2640.2,2645.05,19616.31,773.6,774.99965,0.3,0.4,9
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00010Table.csv,63025.02,3740.81,3247,18466.33,1096.1,951.371,0.3,0.55,10
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00011Table.csv,59564.5,4954.88,3923.14,17452.4,1451.8,1149.48002,0.3,0.7,11
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00012Table.csv,56618.73,6240.63,4608.88,16589.29,1828.5,1350.40184,0.3,0.85,12
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00013Table.csv,88698.04,826.6,2781.04,25988.53,242.2,814.84472,0.5,0.1,13
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00014Table.csv,83219.3,1561.76,2828.2,24383.25,457.6,828.6626,0.5,0.25,14
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00015Table.csv,78844.46,2404.65,2950.79,23101.43,704.6,864.58147,0.5,0.4,15
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00016Table.csv,74886.15,3387.61,3313.85,21941.64,992.6,970.95805,0.5,0.55,16
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00017Table.csv,71180.32,4517.49,3988.25,20855.83,1323.6,1168.55725,0.5,0.7,17
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00018Table.csv,67938.49,5714.47,4663.97,19905.98,1674.3,1366.54321,0.5,0.85,18
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00019Table.csv,99409.22,779.68,3111.63,29126.9,228.4,911.70759,0.7,0.1,19
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00020Table.csv,93458.96,1526.24,3142.94,27383.48,447.2,920.88142,0.7,0.25,20
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00021Table.csv,88784.44,2372.69,3259.55,26013.84,695.2,955.04815,0.7,0.4,21
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00022Table.csv,84902.68,3286.08,3474,24876.49,962.8,1017.882,0.7,0.55,22
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00023Table.csv,81092.29,4372.31,4157.5,23760.04,1281.1,1218.1475,0.7,0.7,23
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00024Table.csv,77792.42,5498.16,4826.78,22793.18,1611,1414.24654,0.7,0.85,24
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00025Table.csv,108979.04,746.55,3409.58,31930.86,218.7,999.00694,0.9,0.1,25
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00026Table.csv,102593.01,1500.12,3429.38,30059.75,439.5,1004.80834,0.9,0.25,26
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00027Table.csv,97646,2361.39,3541.12,28610.28,691.9,1037.54816,0.9,0.4,27
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00028Table.csv,93742.08,3244.06,3701.14,27466.43,950.5,1084.43402,0.9,0.55,28
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00029Table.csv,89941.62,4276.96,4317.82,26352.89,1253.1,1265.12126,0.9,0.7,29
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00030Table.csv,86682.22,5341.74,4975.44,25397.89,1565.1,1457.80392,0.9,0.85,30
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00031Table.csv,114527.09,733.73,3585.26,33556.44,215,1050.48118,1.1,0.1,31
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00032Table.csv,107981.49,1484.36,3598.11,31638.58,434.9,1054.24623,1.1,0.25,32
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00033Table.csv,102963.83,2334.37,3704.78,30168.4,684,1085.50054,1.1,0.4,33
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00034Table.csv,99038.38,3187.77,3854.11,29018.25,934,1129.25423,1.1,0.55,34
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00035Table.csv,95339.05,4165.57,4368.55,27934.34,1220.5,1279.98515,1.1,0.7,35
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00036Table.csv,92095.74,5183.61,5011.88,26984.05,1518.8,1468.48084,1.1,0.85,36
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00001Table.csv,190470.04,2003.71,5184.69,55807.72,587.1,1519.11417,0.1,0.1,1
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00002Table.csv,184216.35,2820.53,5263.73,53975.39,826.4,1542.27289,0.1,0.25,2
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00003Table.csv,178770.27,3703.61,5392.41,52379.69,1085.2,1579.97613,0.1,0.4,3
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00004Table.csv,173731.67,4699.79,5573.81,50903.38,1377,1633.12633,0.1,0.55,4
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00005Table.csv,169213.84,5729.41,5790.35,49579.66,1678.7,1696.57255,0.1,0.7,5
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00006Table.csv,164673.35,6843.16,6364.53,48249.29,2005,1864.80729,0.1,0.85,6
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00007Table.csv,207750.08,1870.52,5595.75,60870.77,548.1,1639.55475,0.3,0.1,7
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00008Table.csv,201251.68,2659.44,5659.93,58966.74,779.2,1658.35949,0.3,0.25,8
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00009Table.csv,195683.61,3496.81,5769.41,57335.3,1024.6,1690.43713,0.3,0.4,9
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00010Table.csv,190627.91,4402.85,5923.01,55853.98,1290,1735.44193,0.3,0.55,10
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00011Table.csv,185975.01,5376.73,6115.53,54490.68,1575.4,1791.85029,0.3,0.7,11
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00012Table.csv,181662.7,6386.44,6371.71,53227.17,1871.2,1866.91103,0.3,0.85,12
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00013Table.csv,222796.72,1775.38,5961.34,65279.44,520.2,1746.67262,0.5,0.1,13
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00014Table.csv,216162.79,2523.97,6010.74,63335.7,739.5,1761.14682,0.5,0.25,14
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00015Table.csv,210526.63,3319.4,6104.68,61684.3,972.6,1788.67124,0.5,0.4,15
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00016Table.csv,205363.82,4184.34,6241.06,60171.6,1226,1828.63058,0.5,0.55,16
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00017Table.csv,200632.95,5109.99,6414.24,58785.45,1497.2,1879.37232,0.5,0.7,17
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00018Table.csv,196289.77,6073.05,6615.89,57512.9,1779.4,1938.45577,0.5,0.85,18
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00019Table.csv,235786.31,1721.8,6286.92,69085.39,504.5,1842.06756,0.7,0.1,19
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00020Table.csv,228650.11,2498.1,6329.53,66994.48,731.9,1854.55229,0.7,0.25,20
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00021Table.csv,222717.45,3311.53,6423.1,65256.21,970.3,1881.9683,0.7,0.4,21
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00022Table.csv,217593.72,4148.62,6548.65,63754.96,1215.5,1918.75445,0.7,0.55,22
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00023Table.csv,212912.47,5052.42,6715.02,62383.35,1480.4,1967.50086,0.7,0.7,23
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00024Table.csv,208693.17,5974.51,6905.1,61147.1,1750.5,2023.1943,0.7,0.85,24
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00025Table.csv,247363.58,1677.16,6576.82,72477.53,491.4,1927.00826,0.9,0.1,25
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00026Table.csv,239751.69,2478.24,6612.4,70247.25,726.1,1937.4332,0.9,0.25,26
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00027Table.csv,233539.85,3312.66,6704.4,68427.18,970.6,1964.3892,0.9,0.4,27
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00028Table.csv,228400.49,4139.77,6828.19,66921.34,1213,2000.65967,0.9,0.55,28
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00029Table.csv,223787,5017.66,6987.31,65569.59,1470.2,2047.28183,0.9,0.7,29
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00030Table.csv,219751.07,5900.6,7168.19,64387.06,1728.9,2100.27967,0.9,0.85,30
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00031Table.csv,254072.5,1658.06,6747.63,74443.24,485.8,1977.05559,1.1,0.1,31
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00032Table.csv,246296.73,2461.83,6779.79,72164.94,721.3,1986.47847,1.1,0.25,32
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00033Table.csv,240041.11,3288.26,6868.15,70332.05,963.5,2012.36795,1.1,0.4,33
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00034Table.csv,234922.59,4096.86,6986.51,68832.32,1200.4,2047.04743,1.1,0.55,34
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00035Table.csv,230380.14,4943.31,7137.01,67501.38,1448.4,2091.14393,1.1,0.7,35
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00036Table.csv,226428.53,5795.45,7309.39,66343.56,1698.1,2141.65127,1.1,0.85,36
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00001Table.csv,131723.26,1505.45,3523.31,38594.92,441.1,1032.32983,0.1,0.1,1
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00002Table.csv,125406.47,2356.55,3612.36,36744.1,690.5,1058.42148,0.1,0.25,2
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00003Table.csv,120021.51,3303.13,3765.15,35166.3,967.8,1103.18895,0.1,0.4,3
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00004Table.csv,115151.17,4387.59,3975.54,33739.29,1285.6,1164.83322,0.1,0.55,4
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00005Table.csv,110463.71,5578.11,4583.11,32365.87,1634.4,1342.85123,0.1,0.7,5
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00006Table.csv,106149.62,6835.14,5290.46,31101.84,2002.7,1550.10478,0.1,0.85,6
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00007Table.csv,149381.7,1344.19,3934.51,43768.84,393.8,1152.81143,0.3,0.1,7
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00008Table.csv,142708.83,2147.81,3998.45,41813.69,629.3,1171.54585,0.3,0.25,8
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00009Table.csv,137118.39,3026.58,4120.63,40175.69,886.8,1207.34459,0.3,0.4,9
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00010Table.csv,132131.6,4002.05,4294.38,38714.56,1172.6,1258.25334,0.3,0.55,10
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00011Table.csv,127540.52,5072.5,4611.4,37369.37,1486.2,1351.1402,0.3,0.7,11
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00012Table.csv,122973.66,6248.34,5311.83,36031.28,1830.8,1556.36619,0.3,0.85,12
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00013Table.csv,164827.27,1236.33,4304.69,48294.39,362.2,1261.27417,0.5,0.1,13
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00014Table.csv,157957.74,1987.55,4347.06,46281.62,582.4,1273.68858,0.5,0.25,14
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00015Table.csv,152235.29,2813.26,4442.34,44604.94,824.3,1301.60562,0.5,0.4,15
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00016Table.csv,147079.33,3730.46,4595.22,43094.24,1093,1346.39946,0.5,0.55,16
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00017Table.csv,142443.9,4726.12,4797.18,41736.06,1384.8,1405.57374,0.5,0.7,17
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00018Table.csv,137902,5814.98,5337.72,40405.29,1703.8,1563.95196,0.5,0.85,18
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00019Table.csv,178194.86,1184.36,4636.05,52211.09,347,1358.36265,0.7,0.1,19
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00020Table.csv,170782,1950.02,4667.06,50039.13,571.4,1367.44858,0.7,0.25,20
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00021Table.csv,164741.1,2785.75,4758.85,48269.14,816.2,1394.34305,0.7,0.4,21
