E+Version,Climate,System,Parametric,Heating [kBtu],Cooling [kBtu],Fan [kBtu],Heat [kWh],Cool [kWh],Fan [kWh],U,SHGC,Run
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00014Table.csv,88315.88,4638.50,3597.14,25876.55,1359.1,1053.96202,0.5,0.25,14
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00015Table.csv,85576.79,5406.61,3725.80,25074.00,1584.1,1091.6594,0.5,0.4,15
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00016Table.csv,82084.50,6608.41,4156.88,24050.76,1936.3,1217.96584,0.5,0.55,16
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00017Table.csv,78178.46,8247.49,4883.93,22906.29,2416.5,1430.99149,0.5,0.7,17
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00018Table.csv,74524.61,10139.67,5725.90,21835.71,2970.9,1677.6887,0.5,0.85,18
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00019Table.csv,100050.57,3502.98,3683.20,29314.82,1026.4,1079.1776,0.7,0.1,19
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00020Table.csv,95286.03,4732.06,3845.53,27918.81,1386.5,1126.74029,0.7,0.25,20
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00021Table.csv,92086.59,5647.72,3994.84,26981.37,1654.8,1170.48812,0.7,0.4,21
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00022Table.csv,88555.19,6870.83,4414.03,25946.67,2013.2,1293.31079,0.7,0.55,22
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00023Table.csv,85025.04,8314.34,5089.34,24912.34,2436.1,1491.17662,0.7,0.7,23
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00024Table.csv,81574.53,9993.63,5874.27,23901.34,2928.1,1721.16111,0.7,0.85,24
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00025Table.csv,106603.09,3505.79,3894.38,31234.71,1027.2,1141.05334,0.9,0.1,25
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00026Table.csv,101397.64,4852.22,4071.11,29709.51,1421.7,1192.83523,0.9,0.25,26
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00027Table.csv,97837.78,5895.67,4242.48,28666.47,1727.4,1243.04664,0.9,0.4,27
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00028Table.csv,94123.71,7224.68,4712.74,27578.25,2116.8,1380.83282,0.9,0.55,28
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00029Table.csv,90979.09,8451.57,5316.37,26656.87,2476.3,1557.69641,0.9,0.7,29
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00030Table.csv,87918.25,9870.20,5999.51,25760.05,2892.0,1757.85643,0.9,0.85,30
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00031Table.csv,110365.67,3530.29,4021.31,32337.14,1034.4,1178.24383,1.1,0.1,31
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00032Table.csv,105018.99,4910.36,4200.87,30770.56,1438.7,1230.85491,1.1,0.25,32
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00033Table.csv,101309.38,6010.02,4382.29,29683.65,1760.9,1284.01097,1.1,0.4,33
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00034Table.csv,97602.04,7323.75,4861.12,28597.40,2145.9,1424.30816,1.1,0.55,34
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00035Table.csv,94512.74,8509.76,5447.87,27692.23,2493.4,1596.22591,1.1,0.7,35
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00036Table.csv,91609.52,9820.15,6078.79,26841.59,2877.3,1781.08547,1.1,0.85,36
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00001Table.csv,43449.87,3132.53,1852.30,12730.81,917.8,542.7239,0.1,0.1,1
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00002Table.csv,39574.38,4389.40,2325.73,11595.29,1286.1,681.43889,0.1,0.25,2
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00003Table.csv,37084.81,5357.36,2760.29,10865.85,1569.7,808.76497,0.1,0.4,3
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00004Table.csv,34460.15,6714.63,3303.63,10096.82,1967.4,967.96359,0.1,0.55,4
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00005Table.csv,31797.51,8620.38,4019.51,9316.67,2525.8,1177.71643,0.1,0.7,5
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00006Table.csv,29509.88,10901.73,4875.70,8646.39,3194.2,1428.5801,0.1,0.85,6
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00007Table.csv,53194.93,2989.01,2120.14,15586.11,875.8,621.20102,0.3,0.1,7
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00008Table.csv,49110.64,4171.54,2458.44,14389.42,1222.3,720.32292,0.3,0.25,8
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00009Table.csv,46465.01,5067.14,2903.81,13614.25,1484.7,850.81633,0.3,0.4,9
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00010Table.csv,43509.16,6365.91,3454.09,12748.18,1865.2,1012.04837,0.3,0.55,10
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00011Table.csv,40500.33,8167.49,4163.21,11866.60,2393.1,1219.82053,0.3,0.7,11
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00012Table.csv,37835.22,10301.12,5011.23,11085.72,3018.2,1468.29039,0.3,0.85,12
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00013Table.csv,61666.95,2922.42,2368.25,18068.42,856.3,693.89725,0.5,0.1,13
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00014Table.csv,57491.23,4037.83,2579.41,16844.93,1183.1,755.76713,0.5,0.25,14
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00015Table.csv,54709.22,4892.09,3029.53,16029.80,1433.4,887.65229,0.5,0.4,15
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00016Table.csv,51503.75,6183.74,3601.60,15090.60,1811.8,1055.2688,0.5,0.55,16
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00017Table.csv,48254.58,7899.92,4313.80,14138.59,2314.7,1263.9434,0.5,0.7,17
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00018Table.csv,45370.84,9891.38,5138.87,13293.66,2898.2,1505.68891,0.5,0.85,18
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00019Table.csv,68992.76,2911.29,2596.27,20214.88,853.0,760.70711,0.7,0.1,19
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00020Table.csv,64424.71,4109.38,2774.37,18876.44,1204.0,812.89041,0.7,0.25,20
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00021Table.csv,61176.39,5106.97,3265.76,17924.68,1496.3,956.86768,0.7,0.4,21
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00022Table.csv,57861.65,6421.73,3868.35,16953.46,1881.6,1133.42655,0.7,0.55,22
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00023Table.csv,54858.52,7915.48,4527.68,16073.55,2319.2,1326.61024,0.7,0.7,23
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00024Table.csv,52060.32,9681.98,5301.02,15253.67,2836.8,1553.19886,0.7,0.85,24
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00025Table.csv,75512.73,2911.37,2803.77,22125.23,853.0,821.50461,0.9,0.1,25
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00026Table.csv,70494.22,4218.91,2995.41,20654.81,1236.1,877.65513,0.9,0.25,26
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00027Table.csv,66896.46,5327.89,3499.03,19600.66,1561.1,1025.21579,0.9,0.4,27
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00028Table.csv,63379.73,6746.54,4162.37,18570.26,1976.7,1219.57441,0.9,0.55,28
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00029Table.csv,60659.16,8023.91,4757.45,17773.13,2351.0,1393.93285,0.9,0.7,29
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00030Table.csv,58126.19,9505.78,5435.96,17030.97,2785.2,1592.73628,0.9,0.85,30
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00031Table.csv,79263.35,2928.46,2927.81,23224.16,858.0,857.84833,1.1,0.1,31
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00032Table.csv,74094.21,4270.23,3124.80,21709.60,1251.2,915.5664,1.1,0.25,32
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00033Table.csv,70348.60,5430.45,3629.79,20612.14,1591.1,1063.52847,1.1,0.4,33
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00034Table.csv,66804.84,6833.01,4314.43,19573.82,2002.1,1264.12799,1.1,0.55,34
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00035Table.csv,64104.33,8066.04,4893.55,18782.57,2363.3,1433.81015,1.1,0.7,35
9.2,5A,Elec,ORD+elecres+slab+IECC_2018_para00036Table.csv,61676.34,9427.37,5521.73,18071.17,2762.2,1617.86689,1.1,0.85,36
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00001Table.csv,127276.03,5436.32,4199.92,37291.88,1592.8,1230.57656,0.1,0.1,1
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00002Table.csv,122660.62,6579.46,4385.75,35939.56,1927.8,1285.02475,0.1,0.25,2
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00003Table.csv,119459.03,7414.80,4654.42,35001.50,2172.5,1363.74506,0.1,0.4,3
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00004Table.csv,115477.53,8629.32,5247.78,33834.92,2528.4,1537.59954,0.1,0.55,4
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00005Table.csv,110914.59,10321.83,5988.92,32497.97,3024.3,1754.75356,0.1,0.7,5
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00006Table.csv,106504.01,12344.75,6889.62,31205.67,3617.0,2018.65866,0.1,0.85,6
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00007Table.csv,139327.18,5317.61,4479.89,40822.86,1558.1,1312.60777,0.3,0.1,7
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00008Table.csv,134482.43,6457.62,4658.34,39403.35,1892.1,1364.89362,0.3,0.25,8
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00009Table.csv,131389.00,7228.97,4797.11,38496.98,2118.1,1405.55323,0.3,0.4,9
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00010Table.csv,127263.52,8413.12,5367.54,37288.21,2465.0,1572.68922,0.3,0.55,10
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00011Table.csv,122556.85,10037.87,6103.07,35909.16,2941.1,1788.19951,0.3,0.7,11
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00012Table.csv,117969.44,11961.74,6992.94,34565.05,3504.8,2048.93142,0.3,0.85,12
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00013Table.csv,149709.80,5258.88,4729.58,43864.97,1540.9,1385.76694,0.5,0.1,13
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00014Table.csv,144723.25,6383.62,4903.12,42403.91,1870.4,1436.61416,0.5,0.25,14
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00015Table.csv,141566.22,7133.49,5033.69,41478.90,2090.1,1474.87117,0.5,0.4,15
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00016Table.csv,137421.97,8303.93,5486.27,40264.64,2433.1,1607.47711,0.5,0.55,16
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00017Table.csv,132637.34,9875.33,6226.54,38862.74,2893.5,1824.37622,0.5,0.7,17
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00018Table.csv,127989.48,11679.69,7090.53,37500.92,3422.1,2077.52529,0.5,0.85,18
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00019Table.csv,158640.76,5250.47,4958.38,46481.74,1538.4,1452.80534,0.7,0.1,19
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00020Table.csv,153174.06,6474.49,5142.04,44880.00,1897.0,1506.61772,0.7,0.25,20
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00021Table.csv,149471.56,7376.14,5298.25,43795.17,2161.2,1552.38725,0.7,0.4,21
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00022Table.csv,145276.52,8561.62,5738.74,42566.02,2508.6,1681.45082,0.7,0.55,22
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00023Table.csv,140991.51,9956.87,6423.01,41310.51,2917.4,1881.94193,0.7,0.7,23
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00024Table.csv,136677.75,11553.59,7223.14,40046.58,3385.2,2116.38002,0.7,0.85,24
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00025Table.csv,166569.18,5248.57,5159.69,48804.77,1537.8,1511.78917,0.9,0.1,25
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00026Table.csv,160580.53,6588.10,5358.35,47050.10,1930.3,1569.99655,0.9,0.25,26
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00027Table.csv,156446.55,7618.54,5539.83,45838.84,2232.2,1623.17019,0.9,0.4,27
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00028Table.csv,152004.42,8912.58,6048.69,44537.30,2611.4,1772.26617,0.9,0.55,28
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00029Table.csv,148238.31,10087.57,6651.97,43433.82,2955.7,1949.02721,0.9,0.7,29
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00030Table.csv,144468.30,11448.06,7334.15,42329.21,3354.3,2148.90595,0.9,0.85,30
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00031Table.csv,171128.40,5260.04,5280.87,50140.62,1541.2,1547.29491,1.1,0.1,31
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00032Table.csv,164971.78,6637.94,5486.20,48336.73,1944.9,1607.4566,1.1,0.25,32
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00033Table.csv,160658.62,7720.46,5674.54,47072.98,2262.1,1662.64022,1.1,0.4,33
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00034Table.csv,156227.86,9011.36,6188.23,45774.76,2640.3,1813.15139,1.1,0.55,34
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00035Table.csv,152536.82,10149.04,6774.26,44693.29,2973.7,1984.85818,1.1,0.7,35
9.2,5A,Gas,ORD+gasfurnace+slab+1990_para00036Table.csv,148983.79,11399.91,7409.58,43652.25,3340.2,2171.00694,1.1,0.85,36
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00001Table.csv,86842.06,4342.28,2925.69,25444.72,1272.3,857.22717,0.1,0.1,1
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00002Table.csv,82123.97,5547.53,3119.89,24062.32,1625.4,914.12777,0.1,0.25,2
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00003Table.csv,78726.68,6486.07,3543.65,23066.92,1900.4,1038.28945,0.1,0.4,3
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00004Table.csv,74865.09,7782.11,4106.41,21935.47,2280.2,1203.17813,0.1,0.55,4
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00005Table.csv,70629.68,9613.49,4828.54,20694.50,2816.8,1414.76222,0.1,0.7,5
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00006Table.csv,66719.93,11785.59,5681.22,19548.94,3453.2,1664.59746,0.1,0.85,6
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00007Table.csv,99098.03,4187.63,3199.22,29035.72,1227.0,937.37146,0.3,0.1,7
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00008Table.csv,94090.07,5368.74,3379.04,27568.39,1573.0,990.05872,0.3,0.25,8
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00009Table.csv,90777.63,6213.86,3659.42,26597.85,1820.7,1072.21006,0.3,0.4,9
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00010Table.csv,86668.44,7485.40,4226.71,25393.85,2193.2,1238.42603,0.3,0.55,10
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00011Table.csv,82161.67,9228.06,4942.48,24073.37,2703.8,1448.14664,0.3,0.7,11
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00012Table.csv,77980.40,11278.89,5788.91,22848.26,3304.7,1696.15063,0.3,0.85,12
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00013Table.csv,109720.64,4105.78,3447.66,32148.15,1203.0,1010.16438,0.5,0.1,13
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00014Table.csv,104523.80,5266.52,3616.60,30625.47,1543.1,1059.6638,0.5,0.25,14
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00015Table.csv,101265.60,6053.78,3767.67,29670.82,1773.8,1103.92731,0.5,0.4,15
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00016Table.csv,96930.33,7323.06,4351.73,28400.59,2145.7,1275.05689,0.5,0.55,16
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00017Table.csv,92273.28,8990.68,5070.15,27036.07,2634.3,1485.55395,0.5,0.7,17
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00018Table.csv,87946.30,10918.89,5899.76,25768.27,3199.2,1728.62968,0.5,0.85,18
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00019Table.csv,118891.80,4080.64,3676.63,34835.30,1195.6,1077.25259,0.7,0.1,19
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00020Table.csv,113182.62,5344.11,3853.48,33162.51,1565.8,1129.06964,0.7,0.25,20
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00021Table.csv,109373.31,6278.11,4017.40,32046.38,1839.5,1177.0982,0.7,0.4,21
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00022Table.csv,104969.72,7567.74,4602.36,30756.13,2217.3,1348.49148,0.7,0.55,22
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00023Table.csv,100751.58,9031.76,5268.04,29520.21,2646.3,1543.53572,0.7,0.7,23
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00024Table.csv,96645.97,10734.39,6042.68,28317.27,3145.2,1770.50524,0.7,0.85,24
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00025Table.csv,127048.69,4072.96,3881.44,37225.27,1193.4,1137.26192,0.9,0.1,25
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00026Table.csv,120797.20,5453.56,4075.35,35393.58,1597.9,1194.07755,0.9,0.25,26
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00027Table.csv,116538.68,6504.13,4258.75,34145.83,1905.7,1247.81375,0.9,0.4,27
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00028Table.csv,111916.32,7904.42,4887.65,32791.48,2316.0,1432.08145,0.9,0.55,28
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00029Table.csv,108146.28,9154.06,5488.33,31686.86,2682.1,1608.08069,0.9,0.7,29
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00030Table.csv,104486.96,10586.87,6165.74,30614.68,3102.0,1806.56182,0.9,0.85,30
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00031Table.csv,131739.80,4088.32,4005.84,38599.76,1197.9,1173.71112,1.1,0.1,31
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00032Table.csv,125311.58,5495.34,4203.45,36716.29,1610.1,1231.61085,1.1,0.25,32
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00033Table.csv,120863.93,6610.99,4395.49,35413.13,1937.0,1287.87857,1.1,0.4,33
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00034Table.csv,116243.54,7986.09,5032.40,34059.36,2339.9,1474.4932,1.1,0.55,34
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00035Table.csv,112535.14,9199.26,5617.82,32972.80,2695.4,1646.02126,1.1,0.7,35
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00036Table.csv,109056.53,10524.07,6242.21,31953.56,3083.6,1828.96753,1.1,0.85,36
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00001Table.csv,48684.53,3856.60,2039.09,14264.57,1130.0,597.45337,0.1,0.1,1
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00002Table.csv,44226.86,5184.33,2542.39,12958.47,1519.0,744.92027,0.1,0.25,2
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00003Table.csv,41371.63,6191.57,2966.81,12121.89,1814.1,869.27533,0.1,0.4,3
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00004Table.csv,38402.25,7583.04,3503.42,11251.86,2221.8,1026.50206,0.1,0.55,4
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00005Table.csv,35382.40,9532.68,4205.18,10367.04,2793.1,1232.11774,0.1,0.7,5
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00006Table.csv,32822.54,11844.19,5052.19,9617.00,3470.3,1480.29167,0.1,0.85,6
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00007Table.csv,60784.98,3633.40,2151.86,17810.00,1064.6,630.49498,0.3,0.1,7
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00008Table.csv,55854.67,4904.41,2669.09,16365.42,1437.0,782.04337,0.3,0.25,8
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00009Table.csv,52788.78,5830.90,3104.99,15467.11,1708.5,909.76207,0.3,0.4,9
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00010Table.csv,49378.08,7169.81,3648.51,14467.78,2100.8,1069.01343,0.3,0.55,10
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00011Table.csv,45920.05,9008.87,4347.84,13454.57,2639.6,1273.91712,0.3,0.7,11
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00012Table.csv,42865.19,11185.84,5176.95,12559.50,3277.5,1516.84635,0.3,0.85,12
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00013Table.csv,71225.46,3531.80,2387.65,20869.06,1034.8,699.58145,0.5,0.1,13
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00014Table.csv,66141.64,4730.33,2787.32,19379.50,1386.0,816.68476,0.5,0.25,14
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00015Table.csv,62894.52,5616.59,3228.17,18428.09,1645.7,945.85381,0.5,0.4,15
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00016Table.csv,59152.24,6938.59,3788.60,17331.61,2033.0,1110.0598,0.5,0.55,16
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00017Table.csv,55384.13,8694.35,4488.51,16227.55,2547.4,1315.13343,0.5,0.7,17
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00018Table.csv,52036.88,10723.94,5299.64,15246.81,3142.1,1552.79452,0.5,0.85,18
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00019Table.csv,80281.09,3493.08,2606.70,23522.36,1023.5,763.7631,0.7,0.1,19
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00020Table.csv,74738.79,4756.68,2946.62,21898.47,1393.7,863.35966,0.7,0.25,20
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00021Table.csv,70901.90,5799.98,3454.95,20774.26,1699.4,1012.30035,0.7,0.4,21
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00022Table.csv,67005.16,7147.82,4050.56,19632.51,2094.3,1186.81408,0.7,0.55,22
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00023Table.csv,63500.00,8678.58,4702.88,18605.50,2542.8,1377.94384,0.7,0.7,23
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00024Table.csv,60231.29,10472.55,5458.48,17647.77,3068.5,1599.33464,0.7,0.85,24
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00025Table.csv,88359.59,3475.66,2804.84,25889.36,1018.4,821.81812,0.9,0.1,25
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00026Table.csv,82314.53,4838.81,3109.43,24118.16,1417.8,911.06299,0.9,0.25,26
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00027Table.csv,77994.57,5998.70,3681.87,22852.41,1757.6,1078.78791,0.9,0.4,27
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00028Table.csv,73849.39,7447.45,4335.75,21637.87,2182.1,1270.37475,0.9,0.55,28
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00029Table.csv,70656.71,8764.60,4920.25,20702.42,2568.0,1441.63325,0.9,0.7,29
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00030Table.csv,67678.06,10272.09,5593.79,19829.67,3009.7,1638.98047,0.9,0.85,30
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00031Table.csv,93018.94,3486.07,2926.21,27254.55,1021.4,857.37953,1.1,0.1,31
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00032Table.csv,86812.29,4867.17,3204.11,25436.00,1426.1,938.80423,1.1,0.25,32
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00033Table.csv,82275.30,6089.36,3808.52,24106.66,1784.2,1115.89636,1.1,0.4,33
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00034Table.csv,78089.85,7525.51,4476.81,22880.33,2205.0,1311.70533,1.1,0.55,34
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00035Table.csv,74907.41,8785.22,5052.63,21947.87,2574.1,1480.42059,1.1,0.7,35
9.2,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00036Table.csv,72046.94,10177.67,5678.79,21109.75,2982.1,1663.88547,1.1,0.85,36
9.2,6A,Elec,BVT+elecres+slab+1990_para00001Table.csv,120732.95,2671.41,4177.34,35374.75,782.7,1223.96062,0.1,0.1,1
9.2,6A,Elec,BVT+elecres+slab+1990_para00002Table.csv,116438.61,3566.76,4295.63,34116.51,1045.1,1258.61959,0.1,0.25,2
9.2,6A,Elec,BVT+elecres+slab+1990_para00003Table.csv,113574.14,4217.67,4399.11,33277.22,1235.8,1288.93923,0.1,0.4,3
9.2,6A,Elec,BVT+elecres+slab+1990_para00004Table.csv,110207.88,5131.04,4594.95,32290.91,1503.4,1346.32035,0.1,0.55,4
9.2,6A,Elec,BVT+elecres+slab+1990_para00005Table.csv,105915.56,6519.72,5349.44,31033.26,1910.3,1567.38592,0.1,0.7,5
9.2,6A,Elec,BVT+elecres+slab+1990_para00006Table.csv,101766.63,8231.53,6291.33,29817.62,2411.8,1843.35969,0.1,0.85,6
9.2,6A,Elec,BVT+elecres+slab+1990_para00007Table.csv,131662.16,2556.12,4487.94,38577.01,748.9,1314.96642,0.3,0.1,7
