E+Version,Climate,System,Parametric,Heating [kBtuh],Cooling [kBtuh],Fan [kBtuh],Heat [kW],Cool [kW],Fan [kW],U,SHGC,Run
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00003Table.csv,0,6.31,1.43,0,1.8,0.41899,0.1,0.4,3
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00004Table.csv,0,7.31,1.7,0,2.1,0.4981,0.1,0.55,4
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00005Table.csv,0,8.55,1.96,0,2.5,0.57428,0.1,0.7,5
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00006Table.csv,0,9.5,2.22,0,2.8,0.65046,0.1,0.85,6
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00007Table.csv,0,6.89,1.45,0,2,0.42485,0.3,0.1,7
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00008Table.csv,0,6.54,0,0,1.9,0,0.3,0.25,8
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00009Table.csv,0,6.55,1.48,0,1.9,0.43364,0.3,0.4,9
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00010Table.csv,0,7.39,1.71,0,2.2,0.50103,0.3,0.55,10
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00011Table.csv,0,8.6,1.97,0,2.5,0.57721,0.3,0.7,11
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00012Table.csv,0,9.56,2.22,0,2.8,0.65046,0.3,0.85,12
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00013Table.csv,0,7.07,1.5,0,2.1,0.4395,0.5,0.1,13
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00014Table.csv,0,7.35,1.59,0,2.2,0.46587,0.5,0.25,14
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00015Table.csv,0,7.02,1.59,0,2.1,0.46587,0.5,0.4,15
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00016Table.csv,0,7.46,1.73,0,2.2,0.50689,0.5,0.55,16
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00017Table.csv,0,8.3,1.97,0,2.4,0.57721,0.5,0.7,17
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00018Table.csv,0,9.6,2.23,0,2.8,0.65339,0.5,0.85,18
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00019Table.csv,0,7.3,1.55,0,2.1,0.45415,0.7,0.1,19
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00020Table.csv,0,7.79,1.69,0,2.3,0.49517,0.7,0.25,20
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00021Table.csv,0,7.43,1.69,0,2.2,0.49517,0.7,0.4,21
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00022Table.csv,0,7.71,1.79,0,2.3,0.52447,0.7,0.55,22
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00023Table.csv,0,8.91,2.04,0,2.6,0.59772,0.7,0.7,23
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00024Table.csv,0,9.8,2.28,0,2.9,0.66804,0.7,0.85,24
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00025Table.csv,0,7.51,1.6,0,2.2,0.4688,0.9,0.1,25
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00026Table.csv,0,8.18,1.77,0,2.4,0.51861,0.9,0.25,26
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00027Table.csv,0,8,1.77,0,2.3,0.51861,0.9,0.4,27
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00028Table.csv,0,7.95,1.86,0,2.3,0.54498,0.9,0.55,28
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00029Table.csv,0,9.13,2.1,0,2.7,0.6153,0.9,0.7,29
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00030Table.csv,0,9.97,2.33,0,2.9,0.68269,0.9,0.85,30
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00031Table.csv,0,7.64,1.63,0,2.2,0.47759,1.1,0.1,31
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00032Table.csv,0,8.37,1.82,0,2.5,0.53326,1.1,0.25,32
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00033Table.csv,0,8.19,1.82,0,2.4,0.53326,1.1,0.4,33
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00034Table.csv,0,8.04,1.88,0,2.4,0.55084,1.1,0.55,34
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00035Table.csv,0,9.2,2.11,0,2.7,0.61823,1.1,0.7,35
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00036Table.csv,0,10.01,2.33,0,2.9,0.68269,1.1,0.85,36
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00001Table.csv,0,3.63,3.91,0,1.1,1.14563,0.1,0.1,1
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00002Table.csv,0,4.42,1.01,0,1.3,0.29593,0.1,0.25,2
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00003Table.csv,0,5.29,1.24,0,1.5,0.36332,0.1,0.4,3
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00004Table.csv,0,6.44,1.5,0,1.9,0.4395,0.1,0.55,4
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00005Table.csv,0,7.4,1.77,0,2.2,0.51861,0.1,0.7,5
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00006Table.csv,0,8.33,2.03,0,2.4,0.59479,0.1,0.85,6
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00007Table.csv,0,4.19,0.92,0,1.2,0.26956,0.3,0.1,7
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00008Table.csv,0,4.5,0,0,1.3,0,0.3,0.25,8
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00009Table.csv,0,5.37,1.26,0,1.6,0.36918,0.3,0.4,9
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00010Table.csv,0,6.51,1.52,0,1.9,0.44536,0.3,0.55,10
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00011Table.csv,0,7.45,1.78,0,2.2,0.52154,0.3,0.7,11
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00012Table.csv,0,8.37,2.03,0,2.5,0.59479,0.3,0.85,12
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00013Table.csv,0,4.81,1.04,0,1.4,0.30472,0.5,0.1,13
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00014Table.csv,0,4.58,1.04,0,1.3,0.30472,0.5,0.25,14
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00015Table.csv,0,5.47,1.28,0,1.6,0.37504,0.5,0.4,15
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00016Table.csv,0,6.59,1.54,0,1.9,0.45122,0.5,0.55,16
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00017Table.csv,0,7.51,1.79,0,2.2,0.52447,0.5,0.7,17
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00018Table.csv,0,8.43,2.04,0,2.5,0.59772,0.5,0.85,18
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00019Table.csv,0,5.22,1.13,0,1.5,0.33109,0.7,0.1,19
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00020Table.csv,0,4.94,1.13,0,1.4,0.33109,0.7,0.25,20
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00021Table.csv,0,5.72,1.35,0,1.7,0.39555,0.7,0.4,21
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00022Table.csv,0,6.83,1.6,0,2,0.4688,0.7,0.55,22
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00023Table.csv,0,7.75,1.85,0,2.3,0.54205,0.7,0.7,23
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00024Table.csv,0,8.63,2.09,0,2.5,0.61237,0.7,0.85,24
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00025Table.csv,0,5.54,1.21,0,1.6,0.35453,0.9,0.1,25
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00026Table.csv,0,5.31,1.22,0,1.6,0.35746,0.9,0.25,26
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00027Table.csv,0,5.99,1.41,0,1.8,0.41313,0.9,0.4,27
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00028Table.csv,0,7.09,1.66,0,2.1,0.48638,0.9,0.55,28
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00029Table.csv,0,7.97,1.91,0,2.3,0.55963,0.9,0.7,29
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00030Table.csv,0,8.79,2.14,0,2.6,0.62702,0.9,0.85,30
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00031Table.csv,0,5.61,1.23,0,1.6,0.36039,1.1,0.1,31
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00032Table.csv,0,5.5,1.27,0,1.6,0.37211,1.1,0.25,32
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00033Table.csv,0,6.09,1.44,0,1.8,0.42192,1.1,0.4,33
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00034Table.csv,0,7.19,1.69,0,2.1,0.49517,1.1,0.55,34
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00035Table.csv,0,8.04,1.93,0,2.4,0.56549,1.1,0.7,35
9.5,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00036Table.csv,0,8.83,2.15,0,2.6,0.62995,1.1,0.85,36
9.5,7,Elec,DLH+elecres+slab+1990_para00001Table.csv,75.08,0,3.05,22,0,0.89365,0.1,0.1,1
9.5,7,Elec,DLH+elecres+slab+1990_para00002Table.csv,75.08,0,2.31,22,0,0.67683,0.1,0.25,2
9.5,7,Elec,DLH+elecres+slab+1990_para00003Table.csv,75.08,0,2.31,22,0,0.67683,0.1,0.4,3
9.5,7,Elec,DLH+elecres+slab+1990_para00004Table.csv,75.08,0,2.31,22,0,0.67683,0.1,0.55,4
9.5,7,Elec,DLH+elecres+slab+1990_para00005Table.csv,75.07,0,2.31,22,0,0.67683,0.1,0.7,5
9.5,7,Elec,DLH+elecres+slab+1990_para00006Table.csv,74.99,0,2.39,21.97,0,0.70027,0.1,0.85,6
9.5,7,Elec,DLH+elecres+slab+1990_para00007Table.csv,79.92,0,2.47,23.42,0,0.72371,0.3,0.1,7
9.5,7,Elec,DLH+elecres+slab+1990_para00008Table.csv,79.92,0,0,23.42,0,0,0.3,0.25,8
9.5,7,Elec,DLH+elecres+slab+1990_para00009Table.csv,79.92,0,2.47,23.42,0,0.72371,0.3,0.4,9
9.5,7,Elec,DLH+elecres+slab+1990_para00010Table.csv,79.91,0,2.47,23.41,0,0.72371,0.3,0.55,10
9.5,7,Elec,DLH+elecres+slab+1990_para00011Table.csv,79.91,0,2.47,23.41,0,0.72371,0.3,0.7,11
9.5,7,Elec,DLH+elecres+slab+1990_para00012Table.csv,79.91,0,2.47,23.41,0,0.72371,0.3,0.85,12
9.5,7,Elec,DLH+elecres+slab+1990_para00013Table.csv,84.16,0,2.61,24.66,0,0.76473,0.5,0.1,13
9.5,7,Elec,DLH+elecres+slab+1990_para00014Table.csv,84.16,0,2.61,24.66,0,0.76473,0.5,0.25,14
9.5,7,Elec,DLH+elecres+slab+1990_para00015Table.csv,84.16,0,2.61,24.66,0,0.76473,0.5,0.4,15
9.5,7,Elec,DLH+elecres+slab+1990_para00016Table.csv,84.16,0,2.61,24.66,0,0.76473,0.5,0.55,16
9.5,7,Elec,DLH+elecres+slab+1990_para00017Table.csv,84.16,0,2.61,24.66,0,0.76473,0.5,0.7,17
9.5,7,Elec,DLH+elecres+slab+1990_para00018Table.csv,84.16,0,2.61,24.66,0,0.76473,0.5,0.85,18
9.5,7,Elec,DLH+elecres+slab+1990_para00019Table.csv,89.47,0,2.78,26.21,0,0.81454,0.7,0.1,19
9.5,7,Elec,DLH+elecres+slab+1990_para00020Table.csv,89.47,0,2.78,26.21,0,0.81454,0.7,0.25,20
9.5,7,Elec,DLH+elecres+slab+1990_para00021Table.csv,89.46,0,2.78,26.21,0,0.81454,0.7,0.4,21
9.5,7,Elec,DLH+elecres+slab+1990_para00022Table.csv,89.46,0,2.78,26.21,0,0.81454,0.7,0.55,22
9.5,7,Elec,DLH+elecres+slab+1990_para00023Table.csv,89.46,0,2.78,26.21,0,0.81454,0.7,0.7,23
9.5,7,Elec,DLH+elecres+slab+1990_para00024Table.csv,89.45,0,2.78,26.21,0,0.81454,0.7,0.85,24
9.5,7,Elec,DLH+elecres+slab+1990_para00025Table.csv,92.84,0,2.89,27.2,0,0.84677,0.9,0.1,25
9.5,7,Elec,DLH+elecres+slab+1990_para00026Table.csv,92.84,0,2.89,27.2,0,0.84677,0.9,0.25,26
9.5,7,Elec,DLH+elecres+slab+1990_para00027Table.csv,92.84,0,2.89,27.2,0,0.84677,0.9,0.4,27
9.5,7,Elec,DLH+elecres+slab+1990_para00028Table.csv,92.84,0,2.89,27.2,0,0.84677,0.9,0.55,28
9.5,7,Elec,DLH+elecres+slab+1990_para00029Table.csv,92.84,0,2.89,27.2,0,0.84677,0.9,0.7,29
9.5,7,Elec,DLH+elecres+slab+1990_para00030Table.csv,92.84,0,2.89,27.2,0,0.84677,0.9,0.85,30
9.5,7,Elec,DLH+elecres+slab+1990_para00031Table.csv,93.22,0,2.91,27.31,0,0.85263,1.1,0.1,31
9.5,7,Elec,DLH+elecres+slab+1990_para00032Table.csv,93.22,0,2.91,27.31,0,0.85263,1.1,0.25,32
9.5,7,Elec,DLH+elecres+slab+1990_para00033Table.csv,93.22,0,2.91,27.31,0,0.85263,1.1,0.4,33
9.5,7,Elec,DLH+elecres+slab+1990_para00034Table.csv,93.22,0,2.91,27.31,0,0.85263,1.1,0.55,34
9.5,7,Elec,DLH+elecres+slab+1990_para00035Table.csv,93.22,0,2.91,27.31,0,0.85263,1.1,0.7,35
9.5,7,Elec,DLH+elecres+slab+1990_para00036Table.csv,93.21,0,2.91,27.31,0,0.85263,1.1,0.85,36
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00001Table.csv,54.52,0,3.05,15.97,0,0.89365,0.1,0.1,1
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00002Table.csv,54.52,0,1.63,15.97,0,0.47759,0.1,0.25,2
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00003Table.csv,54.51,0,1.63,15.97,0,0.47759,0.1,0.4,3
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00004Table.csv,54.51,0,1.63,15.97,0,0.47759,0.1,0.55,4
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00005Table.csv,54.4,0,1.74,15.94,0,0.50982,0.1,0.7,5
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00006Table.csv,54.14,0,1.99,15.86,0,0.58307,0.1,0.85,6
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00007Table.csv,59.5,0,1.8,17.43,0,0.5274,0.3,0.1,7
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00008Table.csv,59.5,0,0,17.43,0,0,0.3,0.25,8
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00009Table.csv,59.5,0,1.8,17.43,0,0.5274,0.3,0.4,9
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00010Table.csv,59.49,0,1.8,17.43,0,0.5274,0.3,0.55,10
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00011Table.csv,59.49,0,1.8,17.43,0,0.5274,0.3,0.7,11
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00012Table.csv,59.28,0,2,17.37,0,0.586,0.3,0.85,12
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00013Table.csv,63.88,0,1.94,18.72,0,0.56842,0.5,0.1,13
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00014Table.csv,63.87,0,1.94,18.71,0,0.56842,0.5,0.25,14
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00015Table.csv,63.87,0,1.94,18.71,0,0.56842,0.5,0.4,15
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00016Table.csv,63.87,0,1.94,18.71,0,0.56842,0.5,0.55,16
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00017Table.csv,63.86,0,1.94,18.71,0,0.56842,0.5,0.7,17
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00018Table.csv,63.79,0,2.01,18.69,0,0.58893,0.5,0.85,18
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00019Table.csv,67.74,0,2.07,19.85,0,0.60651,0.7,0.1,19
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00020Table.csv,67.74,0,2.07,19.85,0,0.60651,0.7,0.25,20
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00021Table.csv,67.73,0,2.07,19.84,0,0.60651,0.7,0.4,21
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00022Table.csv,67.73,0,2.07,19.84,0,0.60651,0.7,0.55,22
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00023Table.csv,67.73,0,2.07,19.84,0,0.60651,0.7,0.7,23
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00024Table.csv,67.72,0,2.07,19.84,0,0.60651,0.7,0.85,24
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00025Table.csv,71.16,0,2.18,20.85,0,0.63874,0.9,0.1,25
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00026Table.csv,71.16,0,2.18,20.85,0,0.63874,0.9,0.25,26
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00027Table.csv,71.16,0,2.18,20.85,0,0.63874,0.9,0.4,27
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00028Table.csv,71.16,0,2.18,20.85,0,0.63874,0.9,0.55,28
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00029Table.csv,71.15,0,2.18,20.85,0,0.63874,0.9,0.7,29
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00030Table.csv,71.15,0,2.18,20.85,0,0.63874,0.9,0.85,30
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00031Table.csv,73.17,0,2.25,21.44,0,0.65925,1.1,0.1,31
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00032Table.csv,73.17,0,2.25,21.44,0,0.65925,1.1,0.25,32
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00033Table.csv,73.16,0,2.25,21.44,0,0.65925,1.1,0.4,33
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00034Table.csv,73.16,0,2.25,21.44,0,0.65925,1.1,0.55,34
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00035Table.csv,73.16,0,2.25,21.44,0,0.65925,1.1,0.7,35
9.5,7,Elec,DLH+elecres+slab+IECC_2006_para00036Table.csv,73.15,0,2.25,21.43,0,0.65925,1.1,0.85,36
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00001Table.csv,31.41,0,2.64,9.2,0,0.77352,0.1,0.1,1
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00002Table.csv,31.4,0,0.88,9.2,0,0.25784,0.1,0.25,2
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00003Table.csv,31.29,0,0.98,9.17,0,0.28714,0.1,0.4,3
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00004Table.csv,31.04,0,1.21,9.09,0,0.35453,0.1,0.55,4
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00005Table.csv,30.8,0,1.44,9.02,0,0.42192,0.1,0.7,5
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00006Table.csv,30.57,0,1.66,8.96,0,0.48638,0.1,0.85,6
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00007Table.csv,36.44,0,1.04,10.68,0,0.30472,0.3,0.1,7
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00008Table.csv,36.43,0,0,10.67,0,0,0.3,0.25,8
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00009Table.csv,36.42,0,1.04,10.67,0,0.30472,0.3,0.4,9
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00010Table.csv,36.21,0,1.25,10.61,0,0.36625,0.3,0.55,10
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00011Table.csv,35.96,0,1.48,10.54,0,0.43364,0.3,0.7,11
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00012Table.csv,35.72,0,1.71,10.47,0,0.50103,0.3,0.85,12
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00013Table.csv,40.87,0,1.19,11.97,0,0.34867,0.5,0.1,13
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00014Table.csv,40.86,0,1.19,11.97,0,0.34867,0.5,0.25,14
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00015Table.csv,40.85,0,1.19,11.97,0,0.34867,0.5,0.4,15
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00016Table.csv,40.75,0,1.28,11.94,0,0.37504,0.5,0.55,16
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00017Table.csv,40.51,0,1.51,11.87,0,0.44243,0.5,0.7,17
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00018Table.csv,40.27,0,1.74,11.8,0,0.50982,0.5,0.85,18
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00019Table.csv,44.78,0,1.32,13.12,0,0.38676,0.7,0.1,19
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00020Table.csv,44.78,0,1.32,13.12,0,0.38676,0.7,0.25,20
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00021Table.csv,44.77,0,1.32,13.12,0,0.38676,0.7,0.4,21
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00022Table.csv,44.74,0,1.34,13.11,0,0.39262,0.7,0.55,22
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00023Table.csv,44.49,0,1.58,13.04,0,0.46294,0.7,0.7,23
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00024Table.csv,44.25,0,1.8,12.97,0,0.5274,0.7,0.85,24
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00025Table.csv,48.27,0,1.43,14.14,0,0.41899,0.9,0.1,25
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00026Table.csv,48.26,0,1.43,14.14,0,0.41899,0.9,0.25,26
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00027Table.csv,48.25,0,1.43,14.14,0,0.41899,0.9,0.4,27
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00028Table.csv,48.24,0,1.43,14.13,0,0.41899,0.9,0.55,28
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00029Table.csv,48.03,0,1.63,14.07,0,0.47759,0.9,0.7,29
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00030Table.csv,47.8,0,1.86,14.01,0,0.54498,0.9,0.85,30
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00031Table.csv,50.3,0,1.5,14.74,0,0.4395,1.1,0.1,31
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00032Table.csv,50.3,0,1.5,14.74,0,0.4395,1.1,0.25,32
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00033Table.csv,50.29,0,1.5,14.73,0,0.4395,1.1,0.4,33
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00034Table.csv,50.28,0,1.5,14.73,0,0.4395,1.1,0.55,34
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00035Table.csv,50.11,0,1.65,14.68,0,0.48345,1.1,0.7,35
9.5,7,Elec,DLH+elecres+slab+IECC_2018_para00036Table.csv,49.89,0,1.87,14.62,0,0.54791,1.1,0.85,36
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00001Table.csv,0,6.58,3.82,0,1.9,1.11926,0.1,0.1,1
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00002Table.csv,0,7.34,1.73,0,2.2,0.50689,0.1,0.25,2
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00003Table.csv,0,8.06,1.95,0,2.4,0.57135,0.1,0.4,3
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00004Table.csv,0,8.79,2.18,0,2.6,0.63874,0.1,0.55,4
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00005Table.csv,0,9.34,2.35,0,2.7,0.68855,0.1,0.7,5
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00006Table.csv,0,9.95,2.54,0,2.9,0.74422,0.1,0.85,6
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00007Table.csv,0,6.72,1.53,0,2,0.44829,0.3,0.1,7
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00008Table.csv,0,7.48,0,0,2.2,0,0.3,0.25,8
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00009Table.csv,0,8.2,1.99,0,2.4,0.58307,0.3,0.4,9
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00010Table.csv,0,8.9,2.21,0,2.6,0.64753,0.3,0.55,10
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00011Table.csv,0,9.82,2.48,0,2.9,0.72664,0.3,0.7,11
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00012Table.csv,0,9.9,2.53,0,2.9,0.74129,0.3,0.85,12
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00013Table.csv,0,6.84,1.55,0,2,0.45415,0.5,0.1,13
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00014Table.csv,0,7.59,1.79,0,2.2,0.52447,0.5,0.25,14
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00015Table.csv,0,8.3,2.01,0,2.4,0.58893,0.5,0.4,15
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00016Table.csv,0,9,2.23,0,2.6,0.65339,0.5,0.55,16
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00017Table.csv,0,9.69,2.45,0,2.8,0.71785,0.5,0.7,17
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00018Table.csv,0,10.33,2.64,0,3,0.77352,0.5,0.85,18
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00019Table.csv,0,6.94,1.58,0,2,0.46294,0.7,0.1,19
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00020Table.csv,0,7.73,1.83,0,2.3,0.53619,0.7,0.25,20
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00021Table.csv,0,8.46,2.06,0,2.5,0.60358,0.7,0.4,21
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00022Table.csv,0,9.17,2.27,0,2.7,0.66511,0.7,0.55,22
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00023Table.csv,0,9.86,2.49,0,2.9,0.72957,0.7,0.7,23
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00024Table.csv,0,10.77,2.76,0,3.2,0.80868,0.7,0.85,24
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00025Table.csv,0,7.04,1.6,0,2.1,0.4688,0.9,0.1,25
9.5,7,Gas,DLH+gasfurnace+slab+1990_para00026Table.csv,0,7.84,1.85,0,2.3,0.54205,0.9,0.25,26
