E+Version,Climate,System,Parametric,Heating [kBtuh],Cooling [kBtuh],Fan [kBtuh],Heat [kW],Cool [kW],Fan [kW],U,SHGC,Run
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00015Table.csv,0.00,8.45,1.33,0.00,2.5,0.38969,0.5,0.4,15
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00016Table.csv,0.00,9.35,1.50,0.00,2.7,0.4395,0.5,0.55,16
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00017Table.csv,0.00,10.05,1.65,0.00,2.9,0.48345,0.5,0.7,17
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00018Table.csv,0.00,11.64,1.92,0.00,3.4,0.56256,0.5,0.85,18
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00019Table.csv,0.00,6.73,1.04,0.00,2.0,0.30472,0.7,0.1,19
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00020Table.csv,0.00,7.96,1.24,0.00,2.3,0.36332,0.7,0.25,20
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00021Table.csv,0.00,8.82,1.40,0.00,2.6,0.4102,0.7,0.4,21
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00022Table.csv,0.00,9.71,1.57,0.00,2.8,0.46001,0.7,0.55,22
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00023Table.csv,0.00,10.46,1.73,0.00,3.1,0.50689,0.7,0.7,23
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00024Table.csv,0.00,11.82,1.96,0.00,3.5,0.57428,0.7,0.85,24
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00025Table.csv,0.00,6.92,1.07,0.00,2.0,0.31351,0.9,0.1,25
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00026Table.csv,0.00,8.29,1.30,0.00,2.4,0.3809,0.9,0.25,26
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00027Table.csv,0.00,9.19,1.47,0.00,2.7,0.43071,0.9,0.4,27
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00028Table.csv,0.00,10.16,1.66,0.00,3.0,0.48638,0.9,0.55,28
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00029Table.csv,0.00,10.86,1.80,0.00,3.2,0.5274,0.9,0.7,29
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00030Table.csv,0.00,11.39,1.91,0.00,3.3,0.55963,0.9,0.85,30
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00031Table.csv,0.00,7.02,1.10,0.00,2.1,0.3223,1.1,0.1,31
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00032Table.csv,0.00,8.47,1.33,0.00,2.5,0.38969,1.1,0.25,32
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00033Table.csv,0.00,9.41,1.51,0.00,2.8,0.44243,1.1,0.4,33
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00034Table.csv,0.00,10.38,1.70,0.00,3.0,0.4981,1.1,0.55,34
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00035Table.csv,0.00,11.07,1.84,0.00,3.2,0.53912,1.1,0.7,35
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00036Table.csv,0.00,11.59,1.95,0.00,3.4,0.57135,1.1,0.85,36
9.2,3A,Elec,MEM+elecres+slab+1990_para00001Table.csv,41.11,0.00,4.19,12.05,0.0,1.22767,0.1,0.1,1
9.2,3A,Elec,MEM+elecres+slab+1990_para00002Table.csv,41.11,0.00,1.36,12.05,0.0,0.39848,0.1,0.25,2
9.2,3A,Elec,MEM+elecres+slab+1990_para00003Table.csv,41.11,0.00,1.51,12.05,0.0,0.44243,0.1,0.4,3
9.2,3A,Elec,MEM+elecres+slab+1990_para00004Table.csv,41.11,0.00,1.69,12.05,0.0,0.49517,0.1,0.55,4
9.2,3A,Elec,MEM+elecres+slab+1990_para00005Table.csv,41.11,0.00,1.90,12.05,0.0,0.5567,0.1,0.7,5
9.2,3A,Elec,MEM+elecres+slab+1990_para00006Table.csv,41.11,0.00,2.13,12.05,0.0,0.62409,0.1,0.85,6
9.2,3A,Elec,MEM+elecres+slab+1990_para00007Table.csv,43.89,0.00,1.21,12.86,0.0,0.35453,0.3,0.1,7
9.2,3A,Elec,MEM+elecres+slab+1990_para00008Table.csv,43.89,0.00,0.00,12.86,0.0,0,0.3,0.25,8
9.2,3A,Elec,MEM+elecres+slab+1990_para00009Table.csv,43.89,0.00,1.55,12.86,0.0,0.45415,0.3,0.4,9
9.2,3A,Elec,MEM+elecres+slab+1990_para00010Table.csv,43.89,0.00,1.73,12.86,0.0,0.50689,0.3,0.55,10
9.2,3A,Elec,MEM+elecres+slab+1990_para00011Table.csv,43.89,0.00,1.93,12.86,0.0,0.56549,0.3,0.7,11
9.2,3A,Elec,MEM+elecres+slab+1990_para00012Table.csv,43.90,0.00,2.16,12.86,0.0,0.63288,0.3,0.85,12
9.2,3A,Elec,MEM+elecres+slab+1990_para00013Table.csv,46.31,0.00,1.25,13.57,0.0,0.36625,0.5,0.1,13
9.2,3A,Elec,MEM+elecres+slab+1990_para00014Table.csv,46.31,0.00,1.44,13.57,0.0,0.42192,0.5,0.25,14
9.2,3A,Elec,MEM+elecres+slab+1990_para00015Table.csv,46.31,0.00,1.58,13.57,0.0,0.46294,0.5,0.4,15
9.2,3A,Elec,MEM+elecres+slab+1990_para00016Table.csv,46.31,0.00,1.76,13.57,0.0,0.51568,0.5,0.55,16
9.2,3A,Elec,MEM+elecres+slab+1990_para00017Table.csv,46.31,0.00,1.97,13.57,0.0,0.57721,0.5,0.7,17
9.2,3A,Elec,MEM+elecres+slab+1990_para00018Table.csv,46.31,0.00,2.19,13.57,0.0,0.64167,0.5,0.85,18
9.2,3A,Elec,MEM+elecres+slab+1990_para00019Table.csv,48.42,0.00,1.29,14.19,0.0,0.37797,0.7,0.1,19
9.2,3A,Elec,MEM+elecres+slab+1990_para00020Table.csv,48.42,0.00,1.50,14.19,0.0,0.4395,0.7,0.25,20
9.2,3A,Elec,MEM+elecres+slab+1990_para00021Table.csv,48.42,0.00,1.66,14.19,0.0,0.48638,0.7,0.4,21
9.2,3A,Elec,MEM+elecres+slab+1990_para00022Table.csv,48.42,0.00,1.84,14.19,0.0,0.53912,0.7,0.55,22
9.2,3A,Elec,MEM+elecres+slab+1990_para00023Table.csv,48.42,0.00,2.02,14.19,0.0,0.59186,0.7,0.7,23
9.2,3A,Elec,MEM+elecres+slab+1990_para00024Table.csv,48.42,0.00,2.23,14.19,0.0,0.65339,0.7,0.85,24
9.2,3A,Elec,MEM+elecres+slab+1990_para00025Table.csv,50.28,0.00,1.32,14.73,0.0,0.38676,0.9,0.1,25
9.2,3A,Elec,MEM+elecres+slab+1990_para00026Table.csv,50.28,0.00,1.55,14.73,0.0,0.45415,0.9,0.25,26
9.2,3A,Elec,MEM+elecres+slab+1990_para00027Table.csv,50.28,0.00,1.73,14.73,0.0,0.50689,0.9,0.4,27
9.2,3A,Elec,MEM+elecres+slab+1990_para00028Table.csv,50.28,0.00,1.92,14.73,0.0,0.56256,0.9,0.55,28
9.2,3A,Elec,MEM+elecres+slab+1990_para00029Table.csv,50.28,0.00,2.08,14.73,0.0,0.60944,0.9,0.7,29
9.2,3A,Elec,MEM+elecres+slab+1990_para00030Table.csv,50.28,0.00,2.26,14.73,0.0,0.66218,0.9,0.85,30
9.2,3A,Elec,MEM+elecres+slab+1990_para00031Table.csv,51.36,0.00,1.34,15.05,0.0,0.39262,1.1,0.1,31
9.2,3A,Elec,MEM+elecres+slab+1990_para00032Table.csv,51.36,0.00,1.59,15.05,0.0,0.46587,1.1,0.25,32
9.2,3A,Elec,MEM+elecres+slab+1990_para00033Table.csv,51.36,0.00,1.77,15.05,0.0,0.51861,1.1,0.4,33
9.2,3A,Elec,MEM+elecres+slab+1990_para00034Table.csv,51.36,0.00,1.97,15.05,0.0,0.57721,1.1,0.55,34
9.2,3A,Elec,MEM+elecres+slab+1990_para00035Table.csv,51.36,0.00,2.12,15.05,0.0,0.62116,1.1,0.7,35
9.2,3A,Elec,MEM+elecres+slab+1990_para00036Table.csv,51.36,0.00,2.28,15.05,0.0,0.66804,1.1,0.85,36
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00001Table.csv,33.18,0.00,4.46,9.72,0.0,1.30678,0.1,0.1,1
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00002Table.csv,33.18,0.00,1.14,9.72,0.0,0.33402,0.1,0.25,2
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00003Table.csv,33.18,0.00,1.30,9.72,0.0,0.3809,0.1,0.4,3
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00004Table.csv,33.18,0.00,1.47,9.72,0.0,0.43071,0.1,0.55,4
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00005Table.csv,33.18,0.00,1.68,9.72,0.0,0.49224,0.1,0.7,5
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00006Table.csv,33.01,0.00,1.90,9.67,0.0,0.5567,0.1,0.85,6
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00007Table.csv,36.02,0.00,1.00,10.55,0.0,0.293,0.3,0.1,7
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00008Table.csv,36.03,0.00,0.00,10.56,0.0,0,0.3,0.25,8
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00009Table.csv,36.03,0.00,1.33,10.56,0.0,0.38969,0.3,0.4,9
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00010Table.csv,36.03,0.00,1.51,10.56,0.0,0.44243,0.3,0.55,10
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00011Table.csv,36.03,0.00,1.72,10.56,0.0,0.50396,0.3,0.7,11
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00012Table.csv,35.62,0.00,1.92,10.44,0.0,0.56256,0.3,0.85,12
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00013Table.csv,38.49,0.00,1.04,11.28,0.0,0.30472,0.5,0.1,13
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00014Table.csv,38.49,0.00,1.22,11.28,0.0,0.35746,0.5,0.25,14
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00015Table.csv,38.49,0.00,1.37,11.28,0.0,0.40141,0.5,0.4,15
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00016Table.csv,38.49,0.00,1.55,11.28,0.0,0.45415,0.5,0.55,16
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00017Table.csv,38.49,0.00,1.75,11.28,0.0,0.51275,0.5,0.7,17
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00018Table.csv,38.49,0.00,1.98,11.28,0.0,0.58014,0.5,0.85,18
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00019Table.csv,40.64,0.00,1.07,11.91,0.0,0.31351,0.7,0.1,19
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00020Table.csv,40.64,0.00,1.28,11.91,0.0,0.37504,0.7,0.25,20
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00021Table.csv,40.64,0.00,1.44,11.91,0.0,0.42192,0.7,0.4,21
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00022Table.csv,40.64,0.00,1.62,11.91,0.0,0.47466,0.7,0.55,22
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00023Table.csv,40.64,0.00,1.81,11.91,0.0,0.53033,0.7,0.7,23
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00024Table.csv,40.64,0.00,2.01,11.91,0.0,0.58893,0.7,0.85,24
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00025Table.csv,42.54,0.00,1.11,12.46,0.0,0.32523,0.9,0.1,25
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00026Table.csv,42.54,0.00,1.34,12.46,0.0,0.39262,0.9,0.25,26
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00027Table.csv,42.54,0.00,1.52,12.46,0.0,0.44536,0.9,0.4,27
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00028Table.csv,42.54,0.00,1.71,12.46,0.0,0.50103,0.9,0.55,28
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00029Table.csv,42.54,0.00,1.87,12.46,0.0,0.54791,0.9,0.7,29
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00030Table.csv,42.54,0.00,2.05,12.46,0.0,0.60065,0.9,0.85,30
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00031Table.csv,43.64,0.00,1.13,12.79,0.0,0.33109,1.1,0.1,31
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00032Table.csv,43.65,0.00,1.37,12.79,0.0,0.40141,1.1,0.25,32
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00033Table.csv,43.65,0.00,1.56,12.79,0.0,0.45708,1.1,0.4,33
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00034Table.csv,43.65,0.00,1.75,12.79,0.0,0.51275,1.1,0.55,34
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00035Table.csv,43.65,0.00,1.91,12.79,0.0,0.55963,1.1,0.7,35
9.2,3A,Elec,MEM+elecres+slab+IECC_2006_para00036Table.csv,43.65,0.00,2.07,12.79,0.0,0.60651,1.1,0.85,36
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00001Table.csv,19.95,0.00,2.64,5.85,0.0,0.77352,0.1,0.1,1
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00002Table.csv,16.97,0.00,0.71,4.97,0.0,0.20803,0.1,0.25,2
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00003Table.csv,19.74,0.00,0.96,5.78,0.0,0.28128,0.1,0.4,3
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00004Table.csv,19.38,0.00,1.11,5.68,0.0,0.32523,0.1,0.55,4
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00005Table.csv,18.83,0.00,1.26,5.52,0.0,0.36918,0.1,0.7,5
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00006Table.csv,19.05,0.00,1.49,5.58,0.0,0.43657,0.1,0.85,6
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00007Table.csv,23.13,0.00,0.72,6.78,0.0,0.21096,0.3,0.1,7
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00008Table.csv,22.96,0.00,0.00,6.73,0.0,0,0.3,0.25,8
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00009Table.csv,22.67,0.00,1.01,6.64,0.0,0.29593,0.3,0.4,9
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00010Table.csv,22.76,0.00,1.18,6.67,0.0,0.34574,0.3,0.55,10
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00011Table.csv,22.33,0.00,1.35,6.54,0.0,0.39555,0.3,0.7,11
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00012Table.csv,21.62,0.00,1.52,6.33,0.0,0.44536,0.3,0.85,12
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00013Table.csv,26.04,0.00,0.77,7.63,0.0,0.22561,0.5,0.1,13
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00014Table.csv,25.87,0.00,0.94,7.58,0.0,0.27542,0.5,0.25,14
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00015Table.csv,25.73,0.00,1.08,7.54,0.0,0.31644,0.5,0.4,15
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00016Table.csv,25.67,0.00,1.25,7.52,0.0,0.36625,0.5,0.55,16
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00017Table.csv,25.48,0.00,1.43,7.47,0.0,0.41899,0.5,0.7,17
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00018Table.csv,25.00,0.00,1.62,7.33,0.0,0.47466,0.5,0.85,18
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00019Table.csv,28.72,0.00,0.82,8.41,0.0,0.24026,0.7,0.1,19
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00020Table.csv,28.51,0.00,1.01,8.35,0.0,0.29593,0.7,0.25,20
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00021Table.csv,28.35,0.00,1.17,8.31,0.0,0.34281,0.7,0.4,21
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00022Table.csv,28.29,0.00,1.34,8.29,0.0,0.39262,0.7,0.55,22
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00023Table.csv,28.12,0.00,1.52,8.24,0.0,0.44536,0.7,0.7,23
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00024Table.csv,27.63,0.00,1.69,8.10,0.0,0.49517,0.7,0.85,24
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00025Table.csv,30.68,0.00,0.85,8.99,0.0,0.24905,0.9,0.1,25
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00026Table.csv,30.68,0.00,1.08,8.99,0.0,0.31644,0.9,0.25,26
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00027Table.csv,30.68,0.00,1.26,8.99,0.0,0.36918,0.9,0.4,27
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00028Table.csv,30.68,0.00,1.45,8.99,0.0,0.42485,0.9,0.55,28
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00029Table.csv,30.53,0.00,1.61,8.95,0.0,0.47173,0.9,0.7,29
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00030Table.csv,30.04,0.00,1.75,8.80,0.0,0.51275,0.9,0.85,30
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00031Table.csv,31.81,0.00,0.88,9.32,0.0,0.25784,1.1,0.1,31
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00032Table.csv,31.81,0.00,1.11,9.32,0.0,0.32523,1.1,0.25,32
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00033Table.csv,31.81,0.00,1.30,9.32,0.0,0.3809,1.1,0.4,33
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00034Table.csv,31.81,0.00,1.49,9.32,0.0,0.43657,1.1,0.55,34
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00035Table.csv,31.81,0.00,1.65,9.32,0.0,0.48345,1.1,0.7,35
9.2,3A,Elec,MEM+elecres+slab+IECC_2018_para00036Table.csv,31.81,0.00,1.81,9.32,0.0,0.53033,1.1,0.85,36
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00001Table.csv,0.00,8.02,3.79,0.00,2.3,1.11047,0.1,0.1,1
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00002Table.csv,0.00,8.63,1.31,0.00,2.5,0.38383,0.1,0.25,2
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00003Table.csv,0.00,9.09,1.41,0.00,2.7,0.41313,0.1,0.4,3
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00004Table.csv,0.00,10.70,1.68,0.00,3.1,0.49224,0.1,0.55,4
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00005Table.csv,0.00,11.59,1.86,0.00,3.4,0.54498,0.1,0.7,5
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00006Table.csv,0.00,12.63,2.06,0.00,3.7,0.60358,0.1,0.85,6
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00007Table.csv,0.00,8.19,1.21,0.00,2.4,0.35453,0.3,0.1,7
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00008Table.csv,0.00,8.79,0.00,0.00,2.6,0,0.3,0.25,8
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00009Table.csv,0.00,9.27,1.44,0.00,2.7,0.42192,0.3,0.4,9
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00010Table.csv,0.00,10.90,1.71,0.00,3.2,0.50103,0.3,0.55,10
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00011Table.csv,0.00,11.76,1.89,0.00,3.4,0.55377,0.3,0.7,11
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00012Table.csv,0.00,12.79,2.09,0.00,3.7,0.61237,0.3,0.85,12
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00013Table.csv,0.00,8.36,1.24,0.00,2.4,0.36332,0.5,0.1,13
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00014Table.csv,0.00,8.97,1.37,0.00,2.6,0.40141,0.5,0.25,14
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00015Table.csv,0.00,10.32,1.60,0.00,3.0,0.4688,0.5,0.4,15
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00016Table.csv,0.00,11.09,1.75,0.00,3.2,0.51275,0.5,0.55,16
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00017Table.csv,0.00,11.95,1.93,0.00,3.5,0.56549,0.5,0.7,17
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00018Table.csv,0.00,12.94,2.12,0.00,3.8,0.62116,0.5,0.85,18
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00019Table.csv,0.00,8.51,1.28,0.00,2.5,0.37504,0.7,0.1,19
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00020Table.csv,0.00,10.09,1.52,0.00,3.0,0.44536,0.7,0.25,20
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00021Table.csv,0.00,10.63,1.66,0.00,3.1,0.48638,0.7,0.4,21
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00022Table.csv,0.00,11.39,1.81,0.00,3.3,0.53033,0.7,0.55,22
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00023Table.csv,0.00,12.22,1.98,0.00,3.6,0.58014,0.7,0.7,23
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00024Table.csv,0.00,13.12,2.15,0.00,3.8,0.62995,0.7,0.85,24
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00025Table.csv,0.00,8.66,1.30,0.00,2.5,0.3809,0.9,0.1,25
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00026Table.csv,0.00,10.34,1.57,0.00,3.0,0.46001,0.9,0.25,26
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00027Table.csv,0.00,10.92,1.72,0.00,3.2,0.50396,0.9,0.4,27
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00028Table.csv,0.00,12.64,1.98,0.00,3.7,0.58014,0.9,0.55,28
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00029Table.csv,0.00,12.50,2.03,0.00,3.7,0.59479,0.9,0.7,29
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00030Table.csv,0.00,14.10,2.30,0.00,4.1,0.6739,0.9,0.85,30
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00031Table.csv,0.00,8.75,1.32,0.00,2.6,0.38676,1.1,0.1,31
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00032Table.csv,0.00,10.51,1.60,0.00,3.1,0.4688,1.1,0.25,32
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00033Table.csv,0.00,11.10,1.75,0.00,3.3,0.51275,1.1,0.4,33
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00034Table.csv,0.00,12.88,2.02,0.00,3.8,0.59186,1.1,0.55,34
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00035Table.csv,0.00,13.50,2.14,0.00,4.0,0.62702,1.1,0.7,35
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00036Table.csv,0.00,14.22,2.32,0.00,4.2,0.67976,1.1,0.85,36
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00001Table.csv,0.00,6.85,3.79,0.00,2.0,1.11047,0.1,0.1,1
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00002Table.csv,0.00,7.46,1.13,0.00,2.2,0.33109,0.1,0.25,2
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00003Table.csv,0.00,7.95,1.23,0.00,2.3,0.36039,0.1,0.4,3
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00004Table.csv,0.00,8.51,1.35,0.00,2.5,0.39555,0.1,0.55,4
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00005Table.csv,0.00,10.28,1.66,0.00,3.0,0.48638,0.1,0.7,5
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00006Table.csv,0.00,11.31,1.87,0.00,3.3,0.54791,0.1,0.85,6
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00007Table.csv,0.00,7.03,1.04,0.00,2.1,0.30472,0.3,0.1,7
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00008Table.csv,0.00,7.64,0.00,0.00,2.2,0,0.3,0.25,8
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00009Table.csv,0.00,8.12,1.27,0.00,2.4,0.37211,0.3,0.4,9
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00010Table.csv,0.00,9.58,1.51,0.00,2.8,0.44243,0.3,0.55,10
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00011Table.csv,0.00,10.46,1.69,0.00,3.1,0.49517,0.3,0.7,11
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00012Table.csv,0.00,11.47,1.90,0.00,3.4,0.5567,0.3,0.85,12
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00013Table.csv,0.00,7.20,1.07,0.00,2.1,0.31351,0.5,0.1,13
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00014Table.csv,0.00,7.81,1.19,0.00,2.3,0.34867,0.5,0.25,14
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00015Table.csv,0.00,8.28,1.30,0.00,2.4,0.3809,0.5,0.4,15
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00016Table.csv,0.00,9.78,1.55,0.00,2.9,0.45415,0.5,0.55,16
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00017Table.csv,0.00,10.66,1.73,0.00,3.1,0.50689,0.5,0.7,17
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00018Table.csv,0.00,11.63,1.93,0.00,3.4,0.56549,0.5,0.85,18
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00019Table.csv,0.00,7.40,1.11,0.00,2.2,0.32523,0.7,0.1,19
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00020Table.csv,0.00,8.02,1.24,0.00,2.3,0.36332,0.7,0.25,20
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00021Table.csv,0.00,8.54,1.35,0.00,2.5,0.39555,0.7,0.4,21
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00022Table.csv,0.00,10.09,1.62,0.00,3.0,0.47466,0.7,0.55,22
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00023Table.csv,0.00,10.93,1.78,0.00,3.2,0.52154,0.7,0.7,23
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00024Table.csv,0.00,11.83,1.96,0.00,3.5,0.57428,0.7,0.85,24
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00025Table.csv,0.00,7.62,1.14,0.00,2.2,0.33402,0.9,0.1,25
